ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
12663,10B,Mpesa,KSGMDITRP8,25-03-18,7:09,Homa Bay,Nairobi,Bus,49
12660,4B,Mpesa,EZD0KTEETH,25-03-18,7:12,Migori,Nairobi,Bus,49
12660,3B,Mpesa,7HRHLNHOET,25-03-18,7:12,Migori,Nairobi,Bus,49
12679,3A,Mpesa,6WCO9C5ME9,25-03-18,8:00,Migori,Nairobi,Bus,49
12663,19B,Mpesa,KTZMLXSGNQ,25-03-18,7:09,Homa Bay,Nairobi,Bus,49
12663,4B,Mpesa,5U81AZLIHH,25-03-18,7:09,Homa Bay,Nairobi,Bus,49
12663,3B,Mpesa,MWJNEC6QI5,25-03-18,7:09,Homa Bay,Nairobi,Bus,49
12671,13A,Mpesa,RX8S3HLT5F,25-03-18,7:13,Kehancha,Nairobi,Bus,49
12683,12A,Mpesa,XSTKTYJ5NH,25-03-18,7:04,Homa Bay,Nairobi,Bus,49
12683,11A,Mpesa,DIM7KU43C6,25-03-18,7:04,Homa Bay,Nairobi,Bus,49
12685,8A,Mpesa,VVZTRGOMMO,25-03-18,7:05,Rongo,Nairobi,Bus,49
12685,1B,Mpesa,K0TBV1QXDB,25-03-18,7:05,Rongo,Nairobi,Bus,49
12660,6A,Mpesa,B9NQMDT5F8,25-03-18,7:12,Migori,Nairobi,Bus,49
12660,5A,Mpesa,JIUPE44OYL,25-03-18,7:12,Migori,Nairobi,Bus,49
12679,5A,Mpesa,1I0JJVMCXL,25-03-18,8:00,Migori,Nairobi,Bus,49
12661,8B,Mpesa,DZXUZK0QYR,25-03-18,7:08,Awendo,Nairobi,Bus,49
12686,2,Mpesa,GULGSHEUGE,25-03-18,9:30,Kijauri,Nairobi,shuttle,11
12673,1X,Mpesa,2SQBXN5C0S,29-11-17,5:50,Kisii,Nairobi,shuttle,11
12673,1,Mpesa,7L4DSELSJS,29-11-17,5:50,Kisii,Nairobi,shuttle,11
12673,2,Mpesa,0DSD9L5CYY,29-11-17,5:50,Kisii,Nairobi,shuttle,11
12656,13A,Mpesa,BJNJSLUDTQ,25-03-18,7:06,Kijauri,Nairobi,Bus,49
12656,16A,Mpesa,R1XDS2KZII,25-03-18,7:06,Kijauri,Nairobi,Bus,49
12656,14A,Mpesa,A9YYPYWOCF,25-03-18,7:06,Kijauri,Nairobi,Bus,49
12694,3,Mpesa,8TPELMCMKR,25-03-18,5:40,Kijauri,Nairobi,shuttle,11
12673,7,Mpesa,NJKPOR75TN,29-11-17,5:50,Kisii,Nairobi,shuttle,11
12673,6,Mpesa,UJXFFUPQEK,29-11-17,5:50,Kisii,Nairobi,shuttle,11
12652,10,Mpesa,NYAHSOUTP0,29-11-17,5:40,Kisii,Nairobi,shuttle,11
12652,3,Mpesa,C489EKTYI7,29-11-17,5:40,Kisii,Nairobi,shuttle,11
12652,9,Mpesa,XJ8JQSVMXX,29-11-17,5:40,Kisii,Nairobi,shuttle,11
12652,7,Mpesa,MVQC52JVQO,29-11-17,5:40,Kisii,Nairobi,shuttle,11
12695,21A,Mpesa,5GREZCZLLB,26-03-18,7:06,Kijauri,Nairobi,Bus,49
12696,14A,Mpesa,6OW4EBMYP6,26-03-18,7:09,Rongo,Nairobi,Bus,49
12697,23A,Mpesa,NIJIO52RYO,26-03-18,8:00,Rongo,Nairobi,Bus,49
12695,18A,Mpesa,SMT5UL1OEB,26-03-18,7:06,Kijauri,Nairobi,Bus,49
12698,13A,Mpesa,QDSXYJHAZ9,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,16A,Mpesa,AXBCCZLHSH,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,15A,Mpesa,PXBK4XADOA,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,20A,Mpesa,BIWPK8MD3W,26-03-18,19:07,Sirare,Nairobi,Bus,49
12699,15B,Mpesa,HO81XHG8V3,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12698,16B,Mpesa,6X8EA6LH4K,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,15B,Mpesa,UPZA1ZMETU,26-03-18,19:07,Sirare,Nairobi,Bus,49
12700,25,Mpesa,OOCMXVJS6Q,26-03-18,7:14,Rongo,Nairobi,Bus,49
12698,6B,Mpesa,5GFC75GS1C,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,14B,Mpesa,4HEWLTJMA6,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,12A,Mpesa,JOCJQX7GS7,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,14A,Mpesa,M08NHMVCFV,26-03-18,19:07,Sirare,Nairobi,Bus,49
12652,4,Mpesa,TVRDPNW8ZI,29-11-17,5:40,Kisii,Nairobi,shuttle,11
12652,8,Mpesa,SHEVQKZWZ7,29-11-17,5:40,Kisii,Nairobi,shuttle,11
12698,22B,Mpesa,EYXLNFC4UB,26-03-18,19:07,Sirare,Nairobi,Bus,49
12699,23A,Mpesa,F199BUTPAE,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,20A,Mpesa,JIHAQKFHS0,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12698,6A,Mpesa,8HNXPL0WYO,26-03-18,19:07,Sirare,Nairobi,Bus,49
12701,25,Mpesa,YAMEFC09TV,26-03-18,7:05,Rongo,Nairobi,Bus,49
12698,8A,Mpesa,ARPLD6CUW0,26-03-18,19:07,Sirare,Nairobi,Bus,49
12701,21A,Mpesa,TL7X6MQTNR,26-03-18,7:05,Rongo,Nairobi,Bus,49
12702,18A,Mpesa,IIRNS47Z9V,26-03-18,7:08,Awendo,Nairobi,Bus,49
12698,12B,Mpesa,FFJVMKA7NW,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,11B,Mpesa,CVJEFAALHZ,26-03-18,19:07,Sirare,Nairobi,Bus,49
12699,18A,Mpesa,3OPF8LNCQ9,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12698,19A,Mpesa,QPIWVJHRHD,26-03-18,19:07,Sirare,Nairobi,Bus,49
12699,11B,Mpesa,DSMC8JDDYP,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12698,5B,Mpesa,3XW6REPVNX,26-03-18,19:07,Sirare,Nairobi,Bus,49
12703,22B,Mpesa,RETN8CQZWT,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,21B,Mpesa,LHU4UCBOX4,26-03-18,7:12,Migori,Nairobi,Bus,49
12704,9B,Mpesa,JTUEBA3DOX,26-03-18,8:00,Awendo,Nairobi,Bus,49
12702,20B,Mpesa,TVYNEFC31T,26-03-18,7:08,Awendo,Nairobi,Bus,49
12704,10B,Mpesa,YYZGFD3RBC,26-03-18,8:00,Awendo,Nairobi,Bus,49
12695,19A,Mpesa,VTUKZTMTQM,26-03-18,7:06,Kijauri,Nairobi,Bus,49
12698,8B,Mpesa,KITULVF2D3,26-03-18,19:07,Sirare,Nairobi,Bus,49
12704,24B,Mpesa,SICLEPQWVX,26-03-18,8:00,Awendo,Nairobi,Bus,49
12699,9B,Mpesa,RVI5PYCQMK,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12698,21B,Mpesa,R8UKWM0R75,26-03-18,19:07,Sirare,Nairobi,Bus,49
12705,24B,Mpesa,UJZ9FJFJFB,26-03-18,7:13,Awendo,Nairobi,Bus,49
12703,19A,Mpesa,ARFJMV2R2Z,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,15A,Mpesa,HCNDYRXYMN,26-03-18,7:12,Migori,Nairobi,Bus,49
12706,24B,Mpesa,UUY2KXCVX8,26-03-18,7:03,Rongo,Nairobi,Bus,49
12707,1,Mpesa,LAHFLNPCQB,29-11-17,5:20,Kisii,Nairobi,shuttle,11
12703,7A,Mpesa,XNRHGZPSDG,26-03-18,7:12,Migori,Nairobi,Bus,49
12698,1A,Mpesa,UG129XYTPD,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,7B,Mpesa,RQTSFUZ2IS,26-03-18,19:07,Sirare,Nairobi,Bus,49
12702,23B,Mpesa,CE2ENTAQMW,26-03-18,7:08,Awendo,Nairobi,Bus,49
12706,23B,Mpesa,AE2GMGTPIR,26-03-18,7:03,Rongo,Nairobi,Bus,49
12699,21A,Mpesa,R3XHT3I0MG,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12708,12A,Mpesa,3S3EV4TOUD,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12703,22A,Mpesa,EVLJ2N6UX8,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,21A,Mpesa,PWIWNZJSLU,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,20A,Mpesa,LGFPZVIEED,26-03-18,7:12,Migori,Nairobi,Bus,49
12698,4A,Mpesa,NJU6REYOGN,26-03-18,19:07,Sirare,Nairobi,Bus,49
12702,19B,Mpesa,ALORLE92P5,26-03-18,7:08,Awendo,Nairobi,Bus,49
12698,13B,Mpesa,KSBX1EKL2P,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,11A,Mpesa,RPGGCO96WR,26-03-18,19:07,Sirare,Nairobi,Bus,49
12703,20B,Mpesa,WEQTY7QAXP,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,19B,Mpesa,PBVRSN6PJD,26-03-18,7:12,Migori,Nairobi,Bus,49
12702,22B,Mpesa,3V246KF9FW,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,21B,Mpesa,GXTHOCDNIR,26-03-18,7:08,Awendo,Nairobi,Bus,49
12698,23A,Mpesa,OCEKFZUYK2,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,10B,Mpesa,KEYXQ1OBEZ,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,9B,Mpesa,JV5EZWHBHL,26-03-18,19:07,Sirare,Nairobi,Bus,49
12708,8A,Mpesa,PZAVU3UYIY,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12698,22A,Mpesa,NJPILZO1RG,26-03-18,19:07,Sirare,Nairobi,Bus,49
12700,22A,Mpesa,N1RKNQJU7V,26-03-18,7:14,Rongo,Nairobi,Bus,49
12708,16A,Mpesa,0OENAFZCYS,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12709,24A,Mpesa,0LUUYKH1YY,26-03-18,7:04,Rongo,Nairobi,Bus,49
12705,10B,Mpesa,4BASACPLNN,26-03-18,7:13,Awendo,Nairobi,Bus,49
12705,9B,Mpesa,7PEXA2WGBI,26-03-18,7:13,Awendo,Nairobi,Bus,49
12703,17B,Mpesa,JOAA49GT2Y,26-03-18,7:12,Migori,Nairobi,Bus,49
12708,2A,Mpesa,XFEW63CRDF,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12698,25,Mpesa,ZES6AYELDP,26-03-18,19:07,Sirare,Nairobi,Bus,49
12710,5,Mpesa,ZB0KH2ZH2J,26-03-18,9:40,Kijauri,Nairobi,shuttle,11
12705,19B,Mpesa,DMHZ9JMRPU,26-03-18,7:13,Awendo,Nairobi,Bus,49
12699,15A,Mpesa,6AGQBPLDDX,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12700,8A,Mpesa,XL6GXOMI13,26-03-18,7:14,Rongo,Nairobi,Bus,49
12702,18B,Mpesa,7WMRJV8HTC,26-03-18,7:08,Awendo,Nairobi,Bus,49
12698,24A,Mpesa,RDCGENHQPW,26-03-18,19:07,Sirare,Nairobi,Bus,49
12708,6A,Mpesa,0MUTL5DYQN,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12705,20B,Mpesa,UAPNNFCQIB,26-03-18,7:13,Awendo,Nairobi,Bus,49
12708,21A,Mpesa,IJ6BT096ZQ,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12708,22A,Mpesa,DIEPZXB7XY,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12708,20A,Mpesa,WOUD0TFOC8,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12698,1B,Mpesa,WT9DUMWY09,26-03-18,19:07,Sirare,Nairobi,Bus,49
12703,18A,Mpesa,TM8BPH3OEE,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,15B,Mpesa,OI8N3DONJV,26-03-18,7:12,Migori,Nairobi,Bus,49
12698,4B,Mpesa,DYVIZC1LH7,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,3B,Mpesa,5WBSDJML8D,26-03-18,19:07,Sirare,Nairobi,Bus,49
12699,3B,Mpesa,GD6PLH0UOW,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12698,10A,Mpesa,BPGM0MPFKM,26-03-18,19:07,Sirare,Nairobi,Bus,49
12708,19A,Mpesa,UDL7LIKJVV,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12699,5B,Mpesa,ZHITPQNWIE,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12708,7A,Mpesa,GK7WMW0WMY,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12703,18B,Mpesa,MXZD5VTLFE,26-03-18,7:12,Migori,Nairobi,Bus,49
12700,1A,Mpesa,8HWDT6UU5T,26-03-18,7:14,Rongo,Nairobi,Bus,49
12698,9A,Mpesa,PVKQ5LKSLL,26-03-18,19:07,Sirare,Nairobi,Bus,49
12706,23A,Mpesa,9PFBVVTSNF,26-03-18,7:03,Rongo,Nairobi,Bus,49
12702,9A,Mpesa,ZP0VQKEXY3,26-03-18,7:08,Awendo,Nairobi,Bus,49
12708,17A,Mpesa,PXUD91HWTL,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12703,2B,Mpesa,DTPGLG4BVX,26-03-18,7:12,Migori,Nairobi,Bus,49
12699,22B,Mpesa,SHXRUODQQS,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,21B,Mpesa,ST8S85MIIQ,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,20B,Mpesa,BG2LXZTGVX,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,19B,Mpesa,JECS9GWPAR,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,13A,Mpesa,W13KTGM6US,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12700,21A,Mpesa,GNTBWH31CF,26-03-18,7:14,Rongo,Nairobi,Bus,49
12445,7,Mpesa,IETTNDZJVS,29-11-17,5:30,Kisii,Nairobi,shuttle,11
12703,13A,Mpesa,T7RG7YADVF,26-03-18,7:12,Migori,Nairobi,Bus,49
12711,5,Mpesa,F94G6LPNJP,26-03-18,9:20,Kijauri,Nairobi,shuttle,11
12703,17A,Mpesa,JBQQJCVCWX,26-03-18,7:12,Migori,Nairobi,Bus,49
12699,17B,Mpesa,RXXXB693XQ,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,16B,Mpesa,ZILOWP99UT,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12712,8A,Mpesa,G0R7MQ7SFN,26-03-18,7:03,Nyachenge,Nairobi,Bus,49
12699,19A,Mpesa,7OJBVXMRTH,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12700,1B,Mpesa,UJGMRHBL7W,26-03-18,7:14,Rongo,Nairobi,Bus,49
12698,2B,Mpesa,VYLFVCETY5,26-03-18,19:07,Sirare,Nairobi,Bus,49
12699,3A,Mpesa,QWTVST1U2J,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,12B,Mpesa,FKDQ2YUHVT,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12701,16A,Mpesa,LFJAWYUXFX,26-03-18,7:05,Rongo,Nairobi,Bus,49
12699,16A,Mpesa,FBJ5PAMQMA,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12698,3A,Mpesa,BMA6AQNN9H,26-03-18,19:07,Sirare,Nairobi,Bus,49
12699,7A,Mpesa,IYDN2D1QAL,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,10B,Mpesa,QLMPACXNG2,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,8A,Mpesa,PALWSGL69N,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12703,4A,Mpesa,06INTCHCYI,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,8B,Mpesa,PR6U6FOKOG,26-03-18,7:12,Migori,Nairobi,Bus,49
12708,4B,Mpesa,RQCCHVRCVX,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12703,6B,Mpesa,OGU2YLRRAA,26-03-18,7:12,Migori,Nairobi,Bus,49
12713,8A,Mpesa,4UOA2RSFTX,26-03-18,7:06,Keroka,Nairobi,Bus,49
12696,7B,Mpesa,GLD1GNG1NJ,26-03-18,7:09,Rongo,Nairobi,Bus,49
12702,17B,Mpesa,WLNYK8WH6A,26-03-18,7:08,Awendo,Nairobi,Bus,49
12708,3B,Mpesa,JVLHCPEMH1,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12708,2B,Mpesa,BTKTPAIGGN,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12708,1B,Mpesa,PMTORM0NM9,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12703,7B,Mpesa,FDRIWZS4KI,26-03-18,7:12,Migori,Nairobi,Bus,49
12708,5A,Mpesa,01HFSETYRM,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12699,4B,Mpesa,RACIOQNNQY,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12708,3A,Mpesa,VPRGPOHWCK,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12445,6,Mpesa,EAOGTN3JIK,29-11-17,5:30,Kisii,Nairobi,shuttle,11
12696,8B,Mpesa,U1CSA7ZUSW,26-03-18,7:09,Rongo,Nairobi,Bus,49
12703,3A,Mpesa,9BSRR9PTJM,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,16B,Mpesa,3YGXALLAAA,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,14B,Mpesa,Y6XQEO8PYT,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,13B,Mpesa,MWNSMIKMZE,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,14A,Mpesa,KFGPXKRGI4,26-03-18,7:12,Migori,Nairobi,Bus,49
12699,12A,Mpesa,JQ70YHD2BS,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,11A,Mpesa,DMHBQISVIT,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12708,15A,Mpesa,F5MWZ32XKA,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12709,4B,Mpesa,NVZGTHMW2S,26-03-18,7:04,Rongo,Nairobi,Bus,49
12698,24B,Mpesa,AKEFMV02Y8,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,23B,Mpesa,GKTJWODY1L,26-03-18,19:07,Sirare,Nairobi,Bus,49
12703,9A,Mpesa,CMOLWY9V8U,26-03-18,7:12,Migori,Nairobi,Bus,49
12698,21A,Mpesa,6CKJHKO2WW,26-03-18,19:07,Sirare,Nairobi,Bus,49
12702,8A,Mpesa,EADK3N9ISU,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,3B,Mpesa,NR38RM3DO6,26-03-18,7:08,Awendo,Nairobi,Bus,49
12699,6A,Mpesa,4DLE0Q1UQF,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12702,7B,Mpesa,NJEGAWYZWU,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,14A,Mpesa,KG3D1K2NA1,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,16A,Mpesa,BYKY5GEKYG,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,15A,Mpesa,QKHUXJRWII,26-03-18,7:08,Awendo,Nairobi,Bus,49
12708,14A,Mpesa,JAI1YTPBTM,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12708,13A,Mpesa,TNAIFVA4YP,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12702,15B,Mpesa,XE7AJM4HD9,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,16B,Mpesa,BIGCWXONVI,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,13B,Mpesa,T4PQMWEACY,26-03-18,7:08,Awendo,Nairobi,Bus,49
12708,11A,Mpesa,CTA2DP7WBJ,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12698,5A,Mpesa,NCWQSESR20,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,20B,Mpesa,WIHSLPGDCY,26-03-18,19:07,Sirare,Nairobi,Bus,49
12445,2,Mpesa,MWPV9X8ZMN,29-11-17,5:30,Kisii,Nairobi,shuttle,11
12708,10A,Mpesa,E0KRRVCLO9,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12708,9A,Mpesa,062XGRQHXK,26-03-18,7:13,Kehancha,Nairobi,Bus,49
12699,5A,Mpesa,LZEKVMQ4L2,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12699,6B,Mpesa,MKGSCRDWQM,26-03-18,7:09,Homa Bay,Nairobi,Bus,49
12714,8,Mpesa,HHZ4CMZJYD,26-03-18,6:58,Kijauri,Nairobi,shuttle,11
12714,9,Mpesa,5XBAW0C928,26-03-18,6:58,Kijauri,Nairobi,shuttle,11
12714,5,Mpesa,IZNVTZF7YM,26-03-18,6:58,Kijauri,Nairobi,shuttle,11
12698,7A,Mpesa,SHKDES7WUT,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,18B,Mpesa,STTUMYW8MT,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,17B,Mpesa,WZKP7YOGJD,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,18A,Mpesa,WKYZ37JMPB,26-03-18,19:07,Sirare,Nairobi,Bus,49
12698,17A,Mpesa,YSPFNO4EJ9,26-03-18,19:07,Sirare,Nairobi,Bus,49
12715,1,Mpesa,XQMJS2SD7A,26-03-18,6:30,Keroka,Nairobi,shuttle,11
12703,12A,Mpesa,ZRZSAGVGG9,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,11A,Mpesa,AYVEST0JI1,26-03-18,7:12,Migori,Nairobi,Bus,49
12703,2A,Mpesa,28GRMAZU7U,26-03-18,7:12,Migori,Nairobi,Bus,49
12716,9,Mpesa,08XEZ1FDKY,26-03-18,6:50,Kijauri,Nairobi,shuttle,11
12716,3,Mpesa,IOSLY4UC5D,26-03-18,6:50,Kijauri,Nairobi,shuttle,11
12700,23B,Mpesa,EW9HZNJXZ4,26-03-18,7:14,Rongo,Nairobi,Bus,49
12700,24A,Mpesa,Z5LZKEFQZD,26-03-18,7:14,Rongo,Nairobi,Bus,49
12702,11B,Mpesa,SQGGAPJEDZ,26-03-18,7:08,Awendo,Nairobi,Bus,49
12717,11B,Mpesa,5RUKWGBROG,26-03-18,7:04,Nyachenge,Nairobi,Bus,49
12712,15B,Mpesa,MFYIIATJBG,26-03-18,7:03,Nyachenge,Nairobi,Bus,49
12704,12B,Mpesa,ZWBZCEXGJG,26-03-18,8:00,Awendo,Nairobi,Bus,49
12702,6A,Mpesa,6QLZFKGDTN,26-03-18,7:08,Awendo,Nairobi,Bus,49
12706,25,Mpesa,A3ED6JKMSO,26-03-18,7:03,Rongo,Nairobi,Bus,49
12702,14B,Mpesa,M5AIAZ1UC5,26-03-18,7:08,Awendo,Nairobi,Bus,49
12706,24A,Mpesa,VQJ13E2B2O,26-03-18,7:03,Rongo,Nairobi,Bus,49
12702,5B,Mpesa,LR6HNTDZNC,26-03-18,7:08,Awendo,Nairobi,Bus,49
12700,23A,Mpesa,BNOAJ6XOTR,26-03-18,7:14,Rongo,Nairobi,Bus,49
12702,12B,Mpesa,S7488SMCZZ,26-03-18,7:08,Awendo,Nairobi,Bus,49
12718,14A,Mpesa,VYS8OBISAE,26-03-18,7:11,Homa Bay,Nairobi,Bus,49
12709,24B,Mpesa,P3QA25UFST,26-03-18,7:04,Rongo,Nairobi,Bus,49
12719,18A,Mpesa,0ZY9OTLTN7,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12719,17A,Mpesa,OL3SA65XCM,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12719,12A,Mpesa,9OQBSJJYA9,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12719,8A,Mpesa,T1QBDGSK5H,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12720,14B,Mpesa,MIEQHM4MQU,26-03-18,6:59,Sirare,Nairobi,Bus,49
12720,13B,Mpesa,2P0QYNSJKV,26-03-18,6:59,Sirare,Nairobi,Bus,49
12719,10A,Mpesa,3V08O2T2MV,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12709,23B,Mpesa,GAMX8DCKZJ,26-03-18,7:04,Rongo,Nairobi,Bus,49
12719,4A,Mpesa,2DF8W6ZAAD,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12720,8B,Mpesa,Q3WVN30ZWX,26-03-18,6:59,Sirare,Nairobi,Bus,49
12702,8B,Mpesa,PYKA8LOE3Q,26-03-18,7:08,Awendo,Nairobi,Bus,49
12721,2B,Mpesa,6RVCNG10F0,26-03-18,8:00,Migori,Nairobi,Bus,49
12720,4B,Mpesa,BHAGYFC7G3,26-03-18,6:59,Sirare,Nairobi,Bus,49
12721,6B,Mpesa,FNSCXB0MQK,26-03-18,8:00,Migori,Nairobi,Bus,49
12721,6A,Mpesa,I1KLP8ADDV,26-03-18,8:00,Migori,Nairobi,Bus,49
12719,15A,Mpesa,AQ4OWPC3IB,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12698,19B,Mpesa,5IBQ7FOOHZ,26-03-18,19:07,Sirare,Nairobi,Bus,49
12721,10A,Mpesa,Q3HPT7JFKO,26-03-18,8:00,Migori,Nairobi,Bus,49
12702,6B,Mpesa,VARSD2OF5M,26-03-18,7:08,Awendo,Nairobi,Bus,49
12720,14A,Mpesa,UU12ZJGEXM,26-03-18,6:59,Sirare,Nairobi,Bus,49
12720,13A,Mpesa,65S0CLR2CC,26-03-18,6:59,Sirare,Nairobi,Bus,49
12721,4B,Mpesa,APR2WEVAUB,26-03-18,8:00,Migori,Nairobi,Bus,49
12720,10B,Mpesa,VXFWHUBTSE,26-03-18,6:59,Sirare,Nairobi,Bus,49
12720,9B,Mpesa,OLLXCAB0UO,26-03-18,6:59,Sirare,Nairobi,Bus,49
12719,13A,Mpesa,BIQJUGAEC7,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12720,2B,Mpesa,KMIHEUKDYZ,26-03-18,6:59,Sirare,Nairobi,Bus,49
12722,5,Mpesa,ZV2MPRWBQO,26-03-18,5:40,Kijauri,Nairobi,shuttle,11
12719,3A,Mpesa,PNNWXHDQW0,26-03-18,7:04,Homa Bay,Nairobi,Bus,49
12723,13A,Mpesa,FVMVDZKXIX,26-03-18,7:08,Kehancha,Nairobi,Bus,49
12723,7A,Mpesa,7LFJYJIUFJ,26-03-18,7:08,Kehancha,Nairobi,Bus,49
12723,3A,Mpesa,JZFSONS8IC,26-03-18,7:08,Kehancha,Nairobi,Bus,49
12723,5A,Mpesa,UQJVYOKBBF,26-03-18,7:08,Kehancha,Nairobi,Bus,49
12724,6,Mpesa,J42MJEGWTH,26-03-18,5:30,Kijauri,Nairobi,shuttle,11
12725,2,Mpesa,ZY5A0NY97E,29-11-17,5:00,Kisii,Nairobi,shuttle,11
12726,17B,Mpesa,JPFNC7CW58,26-03-18,7:10,Rongo,Nairobi,Bus,49
12709,14A,Mpesa,YZ0YRINSZM,26-03-18,7:04,Rongo,Nairobi,Bus,49
12701,22A,Mpesa,NMZ8AVEC44,26-03-18,7:05,Rongo,Nairobi,Bus,49
12702,9B,Mpesa,XSXSXWEAEI,26-03-18,7:08,Awendo,Nairobi,Bus,49
12702,10B,Mpesa,UH0NXQNMN2,26-03-18,7:08,Awendo,Nairobi,Bus,49
